year,coc_number,coc_name
2018,NC-511,"Fayetteville,Cumberland County"
2019,NC-511,"Fayetteville,Cumberland County"
2012,NC-513,"Chapel Hill,Orange County"
2013,NC-513,"Chapel Hill,Orange County"
2014,NC-513,"Chapel Hill,Orange County"
2015,NC-513,"Chapel Hill,Orange County"
2016,NC-513,"Chapel Hill,Orange County"
2017,NC-513,"Chapel Hill,Orange County"
2018,NC-513,"Chapel Hill,Orange County"
2019,NC-513,"Chapel Hill,Orange County"
2012,NC-516,Northwest North Carolina
2013,NC-516,Northwest North Carolina
2014,NC-516,Northwest North Carolina
2015,NC-516,Northwest North Carolina
2016,NC-516,Northwest North Carolina
2017,NC-516,Northwest North Carolina
2018,NC-516,Northwest North Carolina
2019,NC-516,Northwest North Carolina
2012,ND-500,North Dakota Statewide
2013,ND-500,North Dakota Statewide
2014,ND-500,North Dakota Statewide
2015,ND-500,North Dakota Statewide
2016,ND-500,North Dakota Statewide
2017,ND-500,North Dakota Statewide
2018,ND-500,North Dakota Statewide
2019,ND-500,North Dakota Statewide
2012,NE-500,Nebraska Balance of State
2013,NE-500,Nebraska Balance of State
2014,NE-500,Nebraska Balance of State
2015,NE-500,Nebraska Balance of State
2016,NE-500,Nebraska Balance of State
2017,NE-500,Nebraska Balance of State
2018,NE-500,Nebraska Balance of State
2019,NE-500,Nebraska Balance of State
2012,NE-501,"Omaha,Council Bluffs"
2013,NE-501,"Omaha,Council Bluffs"
2014,NE-501,"Omaha,Council Bluffs"
2015,NE-501,"Omaha, Council Bluffs"
2016,NE-501,"Omaha, Council Bluffs"
2017,NE-501,"Omaha, Council Bluffs"
2018,NE-501,"Omaha, Council Bluffs"
2019,NE-501,"Omaha,Council Bluffs"
2012,NE-502,Lincoln
2013,NE-502,Lincoln
2014,NE-502,Lincoln
2015,NE-502,Lincoln
2016,NE-502,Lincoln
2017,NE-502,Lincoln
2018,NE-502,Lincoln
2019,NE-502,Lincoln
2012,NH-500,New Hampshire Balance of State
2013,NH-500,New Hampshire Balance of State
2014,NH-500,New Hampshire Balance of State
2015,NH-500,New Hampshire Balance of State
2016,NH-500,New Hampshire Balance of State
2017,NH-500,New Hampshire Balance of State
2018,NH-500,New Hampshire Balance of State
2019,NH-500,New Hampshire Balance of State
2012,NH-501,Manchester
2013,NH-501,Manchester
2014,NH-501,Manchester
2015,NH-501,Manchester
2016,NH-501,Manchester
2017,NH-501,Manchester
2018,NH-501,Manchester
2019,NH-501,Manchester
2012,NH-502,"Nashua,Hillsborough County"
2013,NH-502,"Nashua,Hillsborough County"
2014,NH-502,"Nashua,Hillsborough County"
2015,NH-502,"Nashua,Hillsborough County"
2016,NH-502,"Nashua,Hillsborough County"
2017,NH-502,"Nashua,Hillsborough County"
2018,NH-502,"Nashua,HillsboroughCounty"
2019,NH-502,"Nashua,Hillsborough County"
2012,NJ-500,Atlantic City & County
2013,NJ-500,Atlantic City & County
2014,NJ-500,Atlantic City & County
2015,NJ-500,Atlantic City & County
2016,NJ-500,Atlantic City & County
2017,NJ-500,Atlantic City & County
2018,NJ-500,Atlantic City & County
2019,NJ-500,Atlantic City & County
2012,NJ-501,Bergen County
2013,NJ-501,Bergen County
2014,NJ-501,Bergen County
2015,NJ-501,Bergen County
2016,NJ-501,Bergen County
2017,NJ-501,Bergen County
2018,NJ-501,Bergen County
2019,NJ-501,Bergen County
2012,NJ-502,Burlington County
2013,NJ-502,Burlington County
2014,NJ-502,Burlington County
2015,NJ-502,Burlington County
2016,NJ-502,Burlington County
2017,NJ-502,Burlington County
2018,NJ-502,Burlington County
2019,NJ-502,Burlington County
2012,NJ-503,Camden City & County
2013,NJ-503,"Camden City,Camden, Gloucester, Cumberland Counties"
2014,NJ-503,Camden City & County
2015,NJ-503,"Camden City & County,Gloucester, Cape May, Cumberland Counties"
2016,NJ-503,"Camden City & County,Gloucester, Cape May, Cumberland Counties"
2017,NJ-503,"Camden City & County,Gloucester, Cape May,Cumberland Counties"
2018,NJ-503,"Camden City & County,Gloucester, Cape May, CumberlandCounties"
2019,NJ-503,"Camden City & County,Gloucester, Cape May, Cumberland Counties"
2012,NJ-504,"Newark,Essex County"
2013,NJ-504,"Newark,Essex County"
2014,NJ-504,"Newark,Essex County"
2015,NJ-504,"Newark,Essex County"
2016,NJ-504,"Newark,Essex County"
2017,NJ-504,"Newark,Essex County"
2018,NJ-504,"Newark,Essex County"
2019,NJ-504,"Newark,Essex County"
2012,NJ-505,Gloucester County
2012,NJ-506,"Jersey City,Bayonne,Hudson County"
2013,NJ-506,"Jersey City,Bayonne,Hudson County"
2014,NJ-506,"Jersey City,Bayonne,Hudson County"
2015,NJ-506,"Jersey City,Bayonne,Hudson County"
2016,NJ-506,"Jersey City,Bayonne,Hudson County"
2017,NJ-506,"Jersey City,Bayonne,Hudson County"
2018,NJ-506,"Jersey City, Bayonne,Hudson County"
2019,NJ-506,"Jersey City,Bayonne,Hudson County"
2012,NJ-507,"New Brunswick,Middlesex County"
2013,NJ-507,"New Brunswick,Middlesex County"
2014,NJ-507,"New Brunswick,Middlesex County"
2015,NJ-507,"New Brunswick,Middlesex County"
2016,NJ-507,"New Brunswick,Middlesex County"
2017,NJ-507,"New Brunswick,Middlesex County"
2018,NJ-507,"NewBrunswick,Middlesex County"
2019,NJ-507,"New Brunswick,Middlesex County"
2012,NJ-508,Monmouth County
2013,NJ-508,Monmouth County
2014,NJ-508,Monmouth County
2015,NJ-508,Monmouth County
2016,NJ-508,Monmouth County
2017,NJ-508,Monmouth County
2018,NJ-508,Monmouth County
2019,NJ-508,Monmouth County
2012,NJ-509,Morris County
2013,NJ-509,Morris County
2014,NJ-509,Morris County
2015,NJ-509,Morris County
2016,NJ-509,Morris County
2017,NJ-509,Morris County
2018,NJ-509,Morris County
2019,NJ-509,Morris County
2012,NJ-510,"Lakewood Township,Ocean County"
2013,NJ-510,"Lakewood Township,Ocean County"
2014,NJ-510,"Lakewood Township,Ocean County"
2015,NJ-510,"Lakewood Township,Ocean County"
2016,NJ-510,"Lakewood Township,Ocean County"
2017,NJ-510,"Lakewood Township,Ocean County"
2018,NJ-510,"Lakewood Township,Ocean County"
2019,NJ-510,"Lakewood Township,Ocean County"
2012,NJ-511,"Paterson,Passaic County"
2013,NJ-511,"Paterson,Passaic County"
2014,NJ-511,"Paterson,Passaic County"
2015,NJ-511,"Paterson,Passaic County"
2016,NJ-511,"Paterson,Passaic County"
2017,NJ-511,"Paterson,Passaic County"
2018,NJ-511,"Paterson,Passaic County"
2019,NJ-511,"Paterson,Passaic County"
2012,NJ-512,Salem County
2013,NJ-512,Salem County
2014,NJ-512,Salem County
2015,NJ-512,Salem County
2016,NJ-512,Salem County
2017,NJ-512,Salem County
2018,NJ-512,Salem County
2019,NJ-512,Salem County
2012,NJ-513,Somerset County
2013,NJ-513,Somerset County
2014,NJ-513,Somerset County
2015,NJ-513,Somerset County
2016,NJ-513,Somerset County
2017,NJ-513,Somerset County
2018,NJ-513,Somerset County
2019,NJ-513,Somerset County
2012,NJ-514,"Trenton,Mercer County"
2013,NJ-514,"Trenton,Mercer County"
2014,NJ-514,"Trenton,Mercer County"
2015,NJ-514,"Trenton,Mercer County"
2016,NJ-514,"Trenton,Mercer County"
2017,NJ-514,"Trenton,Mercer County"
2018,NJ-514,"Trenton,Mercer County"
2019,NJ-514,"Trenton,Mercer County"
2012,NJ-515,"Elizabeth,Union County"
2013,NJ-515,"Elizabeth,Union County"
2014,NJ-515,"Elizabeth,Union County"
2015,NJ-515,"Elizabeth,Union County"
2016,NJ-515,"Elizabeth,Union County"
2017,NJ-515,"Elizabeth,Union County"
2018,NJ-515,"Elizabeth,Union County"
2019,NJ-515,"Elizabeth,Union County"
2012,NJ-516,"Warren, Sussex Hunterdon Counties"
2013,NJ-516,"Warren, Sussex Hunterdon Counties"
2014,NJ-516,"Warren, Sussex Hunterdon Counties"
2015,NJ-516,"Warren, Sussex, Hunterdon Counties"
2016,NJ-516,"Warren, Sussex, Hunterdon Counties"
2017,NJ-516,"Warren, Sussex, Hunterdon Counties"
2018,NJ-516,"Warren, Sussex, Hunterdon Counties"
2019,NJ-516,"Warren, Sussex Hunterdon Counties"
2012,NJ-518,"Ocean City,Cape May County"
2013,NJ-518,"Ocean City,Cape May County"
2014,NJ-518,"Ocean City,Cape May County"
2012,NJ-520,Cumberland County
2012,NM-500,Albuquerque
2013,NM-500,Albuquerque
2014,NM-500,Albuquerque
2015,NM-500,Albuquerque
2016,NM-500,Albuquerque
2017,NM-500,Albuquerque
2018,NM-500,Albuquerque
2019,NM-500,Albuquerque
2012,NM-501,New Mexico Balance of State
2013,NM-501,New Mexico Balance of State
2014,NM-501,New Mexico Balance of State
2015,NM-501,New Mexico Balance of State
2016,NM-501,New Mexico Balance of State
2017,NM-501,New Mexico Balance of State
2018,NM-501,New Mexico Balance of State
2019,NM-501,New Mexico Balance of State
2012,NV-500,"Las Vegas,Clark County"
2013,NV-500,"Las Vegas,Clark County"
2014,NV-500,"Las Vegas,Clark County"
2015,NV-500,"Las Vegas,Clark County"
2016,NV-500,"Las Vegas,Clark County"
2017,NV-500,"Las Vegas,Clark County"
2018,NV-500,"Las Vegas,Clark County"
2019,NV-500,"Las Vegas,Clark County"
2012,NV-501,"Reno,Sparks,Washoe County"
2013,NV-501,"Reno,Sparks,Washoe County"
2014,NV-501,"Reno,Sparks,Washoe County"
2015,NV-501,"Reno, Sparks,Washoe County"
2016,NV-501,"Reno, Sparks,Washoe County"
2017,NV-501,"Reno, Sparks,Washoe County"
2018,NV-501,"Reno,Sparks,Washoe County"
2019,NV-501,"Reno,Sparks,Washoe County"
2012,NV-502,Nevada Balance of State
2013,NV-502,Nevada Balance of State
2014,NV-502,Nevada Balance of State
2015,NV-502,Nevada Balance of State
2016,NV-502,Nevada Balance of State
2017,NV-502,Nevada Balance of State
2018,NV-502,Nevada Balance of State
2019,NV-502,Nevada Balance of State
2012,NY-500,"Rochester,Irondequoit,Greece,Monroe County"
2013,NY-500,"Rochester,Irondequoit,Greece,Monroe County"
2014,NY-500,"Rochester,Irondequoit,Greece,Monroe County"
2015,NY-500,"Rochester, Irondequoit, Greece,Monroe County"
2016,NY-500,"Rochester, Irondequoit, Greece,Monroe County"
2017,NY-500,"Rochester, Irondequoit,Greece,Monroe County"
2018,NY-500,"Rochester, Irondequoit, Greece,Monroe County"
2019,NY-500,"Rochester,Irondequoit,Greece,Monroe County"
2012,NY-501,"Elmira,Steuben, Allegany, Livingston, Chemung, Schuyler Counties"
2013,NY-501,"Elmira,Steuben, Allegany, Livingston, Chemung, Schuyler Counties"
2014,NY-501,"Elmira,Steuben, Allegany, Livingston, Chemung, Schuyler Counties"
2015,NY-501,"Elmira,Steuben, Allegany, Livingston, Chemung, Schuyler Counties"
2016,NY-501,"Elmira,Steuben, Allegany, Livingston, Chemung, Schuyler Counties"
2017,NY-501,"Elmira,Steuben, Allegany,Livingston, Chemung, Schuyler Counties"
2018,NY-501,"Elmira,Steuben, Allegany, Livingston, Chemung, SchuylerCounties"
2019,NY-501,"Elmira,Steuben, Allegany, Livingston, Chemung, Schuyler Counties"
2012,NY-502,"Auburn,Cayuga County"
2013,NY-502,"Auburn,Cayuga County"
2014,NY-502,"Auburn,Cayuga County"
2015,NY-502,"Auburn,Cayuga County"
2012,NY-503,Albany City & County
2013,NY-503,Albany City & County
2014,NY-503,Albany City & County
2015,NY-503,Albany City & County
2016,NY-503,Albany City & County
2017,NY-503,Albany City & County
2018,NY-503,Albany City & County
2019,NY-503,Albany City & County
2012,NY-504,Cattaraugus County
2013,NY-504,Cattaraugus County
2014,NY-504,Cattaraugus County
2015,NY-504,Cattaraugus County
2016,NY-504,Cattaraugus County
2017,NY-504,Cattaraugus County
2018,NY-504,Cattaraugus County
2019,NY-504,Cattaraugus County
2012,NY-505,"Syracuse,Onondaga County"
2013,NY-505,"Syracuse,Onondaga County"
2014,NY-505,"Syracuse,Onondaga County"
2015,NY-505,"Syracuse,Onondaga, Oswego Counties"
2016,NY-505,"Syracuse,Onondaga, Oswego Counties"
2017,NY-505,"Syracuse, Auburn,Onondaga,Oswego, Cayuga Counties"
2018,NY-505,"Syracuse, Auburn,Onondaga, Oswego, Cayuga Counties"
2019,NY-505,"Syracuse,Onondaga County"
2012,NY-506,"Fulton, Montgomery, Schoharie Counties"
2012,NY-507,Schenectady City & County
2013,NY-507,Schenectady City & County
2014,NY-507,Schenectady City & County
2015,NY-507,Schenectady City & County
2016,NY-507,Schenectady City & County
2017,NY-507,Schenectady City & County
2018,NY-507,Schenectady City & County
2019,NY-507,Schenectady City & County
2012,NY-508,"Buffalo,Erie County"
2013,NY-508,"Buffalo,Niagara Falls,Erie, Niagara Counties"
2014,NY-508,"Buffalo,Niagara Falls,Erie, Niagara Counties"
2015,NY-508,"Buffalo, Niagara Falls,Erie, Niagara, Orleans, Genesee, Wyoming Counties"
2016,NY-508,"Buffalo, Niagara Falls,Erie, Niagara, Orleans, Genesee, Wyoming Counties"
2017,NY-508,"Buffalo, Niagara Falls,Erie,Niagara, Orleans, Genesee, Wyoming Counties"
2018,NY-508,"Buffalo, Niagara Falls,Erie, Niagara, Orleans, Genesee,Wyoming Counties"
2019,NY-508,"Buffalo,Niagara Falls,Erie, Niagara, Orleans,Genesee, Wyoming  Counties"
2012,NY-509,Oswego County
2014,NY-509,Oswego County
2012,NY-510,"Ithaca,Tompkins County"
2013,NY-510,"Ithaca,Tompkins County"
2014,NY-510,"Ithaca,Tompkins County"
2015,NY-510,"Ithaca,Tompkins County"
2016,NY-510,"Ithaca,Tompkins County"
2017,NY-510,"Ithaca,Tompkins County"
2018,NY-510,"Ithaca,Tompkins County"
2019,NY-510,"Ithaca,Tompkins County"
2012,NY-511,"Binghamton,Union Town,Broome, Otsego Counties Continuum"
2013,NY-511,"Binghamton,Union Town,Broome, Otsego Counties Continuum"
2014,NY-511,"Binghamton,Union Town,Broome, Otsego, Chenango, Cortland Counties"
2015,NY-511,"Binghamton, Union Town,Broome, Otsego, Chenango, Delaware, Cortland Counties"
2016,NY-511,"Binghamton, Union,Broome, Otsego, Chenango, Delaware, Cortland, Tioga Counties"
2017,NY-511,"Binghamton, Union,Broome,Otsego, Chenango, Delaware, Cortland,Tioga Counties"
2018,NY-511,"Binghamton, Union Town,Broome, Otsego, Chenango, Delaware, Cortland, TiogaCounties"
2019,NY-511,"Binghamton,Union Town,Broome, Otsego, Chenango, Delaware, Cortland, Tioga Counties"
2012,NY-512,"Troy,Rensselaer County"
2013,NY-512,"Troy,Rensselaer County"
2014,NY-512,"Troy,Rensselaer County"
2015,NY-512,"Troy,Rensselaer County"
2016,NY-512,"Troy,Rensselaer County"
2017,NY-512,"Troy,Rensselaer County"
2018,NY-512,"Troy,Rensselaer County"
2019,NY-512,"Troy,Rensselaer County"
2012,NY-513,"Wayne, Ontario, Seneca, Yates Counties"
2013,NY-513,"Wayne, Ontario, Seneca, Yates Counties"
2014,NY-513,"Wayne, Ontario, Seneca, Yates Counties"
2015,NY-513,"Wayne, Ontario, Seneca, Yates Counties"
2016,NY-513,"Wayne, Ontario, Seneca, Yates Counties"
2017,NY-513,"Wayne, Ontario, Seneca, Yates Counties"
2018,NY-513,"Wayne, Ontario, Seneca, Yates Counties"
2019,NY-513,"Wayne, Ontario, Seneca, Yates Counties"
2012,NY-514,"Jamestown,Dunkirk,Chautauqua County"
2013,NY-514,"Jamestown,Dunkirk,Chautauqua County"
2014,NY-514,"Jamestown,Dunkirk,Chautauqua County"
2015,NY-514,"Jamestown, Dunkirk,Chautauqua County"
2016,NY-514,"Jamestown, Dunkirk,Chautauqua County"
2017,NY-514,"Jamestown,Dunkirk,Chautauqua County"
2018,NY-514,"Jamestown, Dunkirk,ChautauquaCounty"
2019,NY-514,"Jamestown,Dunkirk,Chautauqua County"
2012,NY-516,Clinton County
2013,NY-516,Clinton County
2014,NY-516,Clinton County
2015,NY-516,Clinton County
2016,NY-516,Clinton County
2017,NY-516,Clinton County
2018,NY-516,Clinton County
2019,NY-516,Clinton County
2012,NY-517,Orleans County
2013,NY-517,Orleans County
2014,NY-517,Orleans County
2012,NY-518,"Utica,Rome,Oneida County"
2013,NY-518,"Utica,Rome,Oneida, Madison Counties"
2014,NY-518,"Utica,Rome,Oneida, Madison Counties"
2015,NY-518,"Utica, Rome,Oneida, Madison Counties"
2016,NY-518,"Utica, Rome,Oneida, Madison Counties"
2017,NY-518,"Utica, Rome,Oneida, Madison Counties"
2018,NY-518,"Utica, Rome,Oneida, MadisonCounties"
2019,NY-518,"Utica,Rome,Oneida, Madison Counties"
2012,NY-519,"Columbia,Greene County"
2013,NY-519,"Columbia,Greene County"
2014,NY-519,"Columbia,Greene County"
2015,NY-519,"Columbia, Greene Counties"
2016,NY-519,"Columbia, Greene Counties"
2017,NY-519,"Columbia, Greene Counties"
2018,NY-519,"Columbia, Greene Counties"
2019,NY-519,"Columbia,Greene County"
2012,NY-520,Franklin County
2013,NY-520,Franklin County
2014,NY-520,Franklin County
2015,NY-520,Franklin County
2016,NY-520,Franklin County
2017,NY-520,"Franklin, Essex Counties"
2018,NY-520,"Franklin, Essex Counties"
2019,NY-520,Franklin County
2012,NY-522,"Jefferson, Lewis, St. Lawrence Counties"
2013,NY-522,"Jefferson, Lewis, St. Lawrence Counties"
2014,NY-522,"Jefferson, Lewis, St. Lawrence Counties"
2015,NY-522,"Jefferson, Lewis, St. Lawrence Counties"
2016,NY-522,"Jefferson, Lewis, St. Lawrence Counties"
2017,NY-522,"Jefferson, Lewis, St. Lawrence Counties"
2018,NY-522,"Jefferson, Lewis, St. Lawrence Counties"
2019,NY-522,"Jefferson, Lewis, St. Lawrence Counties"
2012,NY-523,"Glen Falls,Saratoga Springs,Saratoga County"
2013,NY-523,"Glens Falls,Saratoga Springs,Saratoga, Washington, Warren, Hamilton Counties"
2014,NY-523,"Glens Falls,Saratoga Springs,Saratoga, Washington,Warren, Hamilton Counties"
2015,NY-523,"Glens Falls, Saratoga Springs,Saratoga, Washington, Warren, Hamilton Counties"
2016,NY-523,"Glens Falls, Saratoga Springs,Saratoga, Washington, Warren, Hamilton Counties"
2017,NY-523,"Glens Falls, Saratoga Springs,Saratoga, Washington, Warren,Hamilton Counties"
2018,NY-523,"Glens Falls, Saratoga Springs,Saratoga, Washington, Warren,Hamilton Counties"
2019,NY-523,"Glens Falls,Saratoga Springs,Saratoga, Washington, Warren, Hamilton Counties"
2012,NY-524,"Niagara Falls,Niagara County"
2019,NY-525,New York Balance of State
2012,NY-600,New York City
2013,NY-600,New York City
2014,NY-600,New York City
2015,NY-600,New York City
2016,NY-600,New York City
2017,NY-600,New York City
2018,NY-600,New York City
2019,NY-600,New York City
2012,NY-601,"Poughkeepsie,Dutchess County"
2013,NY-601,"Poughkeepsie,Dutchess County"
2014,NY-601,"Poughkeepsie,Dutchess County"
2015,NY-601,"Poughkeepsie,Dutchess County"
2016,NY-601,"Poughkeepsie,Dutchess County"
2017,NY-601,"Poughkeepsie,Dutchess County"
2018,NY-601,"Poughkeepsie,DutchessCounty"
2019,NY-601,"Poughkeepsie,Dutchess County"
2012,NY-602,"Newburgh,Middletown,Orange County"
2013,NY-602,"Newburgh,Middletown,Orange County"
2014,NY-602,"Newburgh,Middletown,Orange County"
2015,NY-602,"Newburgh, Middletown,Orange County"
2016,NY-602,"Newburgh, Middletown,Orange County"
2017,NY-602,"Newburgh, Middletown,Orange County"
2018,NY-602,"Newburgh, Middletown,OrangeCounty"
2019,NY-602,"Newburgh,Middletown,Orange County"
2012,NY-603,"Islip,Babylon,Huntington,Suffolk County"
2013,NY-603,"Nassau, Suffolk Counties,Babylon,Islip,Huntington"
2014,NY-603,"Nassau, Suffolk Counties,Babylon,Islip,Huntington"
2015,NY-603,"Nassau, Suffolk Counties"
2016,NY-603,"Nassau, Suffolk Counties"
2017,NY-603,"Nassau, Suffolk Counties"
2018,NY-603,"Nassau, Suffolk Counties"
2019,NY-603,"Nassau, Suffolk Counties"
2012,NY-604,"Yonkers,Mount Vernon,New Rochelle,Westchester County"
2013,NY-604,"Yonkers,Mount Vernon,New Rochelle,Westchester County"
2014,NY-604,"Yonkers,Mount Vernon,New Rochelle,Westchester County"
2015,NY-604,"Yonkers, Mount Vernon,Westchester County"
2016,NY-604,"Yonkers, Mount Vernon,Westchester County"
2017,NY-604,"Yonkers, Mount Vernon,Westchester County"
2018,NY-604,"Yonkers, MountVernon,Westchester County"
2019,NY-604,"Yonkers,Mount Vernon,New Rochelle,Westchester County"
2012,NY-606,Rockland County
2013,NY-606,Rockland County
2014,NY-606,Rockland County
2015,NY-606,Rockland County
2016,NY-606,Rockland County
2017,NY-606,Rockland County
2018,NY-606,Rockland County
2019,NY-606,Rockland County
2012,NY-607,Sullivan County
2013,NY-607,Sullivan County
2014,NY-607,Sullivan County
2015,NY-607,Sullivan County
2016,NY-607,Sullivan County
2017,NY-607,Sullivan County
2018,NY-607,Sullivan County
2019,NY-607,Sullivan County
2012,NY-608,"Kingston,Ulster County"
2013,NY-608,"Kingston,Ulster County"
2014,NY-608,"Kingston,Ulster County"
2015,NY-608,"Kingston,Ulster County"
2016,NY-608,"Kingston,Ulster County"
2017,NY-608,"Kingston,Ulster County"
2018,NY-608,"Kingston,Ulster County"
2019,NY-608,"Kingston,Ulster County"
2012,OH-500,"Cincinnati,Hamilton County"
2013,OH-500,"Cincinnati,Hamilton County"
2014,OH-500,"Cincinnati,Hamilton County"
2015,OH-500,"Cincinnati,Hamilton County"
2016,OH-500,"Cincinnati,Hamilton County"
2017,OH-500,"Cincinnati,Hamilton County"
2018,OH-500,"Cincinnati,Hamilton County"
2019,OH-500,"Cincinnati,Hamilton County"
2012,OH-501,"Toledo,Lucas County"
2013,OH-501,"Toledo,Lucas County"
2014,OH-501,"Toledo,Lucas County"
2015,OH-501,"Toledo,Lucas County"
2016,OH-501,"Toledo,Lucas County"
2017,OH-501,"Toledo,Lucas County"
2018,OH-501,"Toledo,Lucas County"
2019,OH-501,"Toledo,Lucas County"
2012,OH-502,"Cleveland,Cuyahoga County"
2013,OH-502,"Cleveland,Cuyahoga County"
2014,OH-502,"Cleveland,Cuyahoga County"
2015,OH-502,"Cleveland,Cuyahoga County"
2016,OH-502,"Cleveland,Cuyahoga County"
2017,OH-502,"Cleveland,Cuyahoga County"
2018,OH-502,"Cleveland,Cuyahoga County"
2019,OH-502,"Cleveland,Cuyahoga County"
2012,OH-503,"Columbus,Franklin County"
2013,OH-503,"Columbus,Franklin County"
2014,OH-503,"Columbus,Franklin County"
2015,OH-503,"Columbus,Franklin County"
2016,OH-503,"Columbus,Franklin County"
2017,OH-503,"Columbus,Franklin County"
2018,OH-503,"Columbus,Franklin County"
2019,OH-503,"Columbus,Franklin County"
2012,OH-504,"Youngstown,Mahoning County"
2013,OH-504,"Youngstown,Mahoning County"
2014,OH-504,"Youngstown,Mahoning County"
2015,OH-504,"Youngstown,Mahoning County"
2016,OH-504,"Youngstown,Mahoning County"
2017,OH-504,"Youngstown,Mahoning County"
2018,OH-504,"Youngstown,MahoningCounty"
2019,OH-504,"Youngstown,Mahoning County"
2012,OH-505,"Dayton,Kettering,Montgomery County"
2013,OH-505,"Dayton,Kettering,Montgomery County"
2014,OH-505,"Dayton,Kettering,Montgomery County"
2015,OH-505,"Dayton, Kettering,Montgomery County"
2016,OH-505,"Dayton, Kettering,Montgomery County"
2017,OH-505,"Dayton, Kettering,Montgomery County"
2018,OH-505,"Dayton,Kettering,Montgomery County"
2019,OH-505,"Dayton,Kettering,Montgomery County"
2012,OH-506,"Akron,Baberton,Summit County"
2013,OH-506,"Akron,Baberton,Summit County"
2014,OH-506,"Akron,Baberton,Summit County"
2015,OH-506,"Akron,Summit County"
2016,OH-506,"Akron,Summit County"
2017,OH-506,"Akron,Summit County"
2018,OH-506,"Akron, Barberton,Summit County"
2019,OH-506,"Akron,Baberton,Summit County"
2012,OH-507,Ohio Balance of State
2013,OH-507,Ohio Balance of State
2014,OH-507,Ohio Balance of State
2015,OH-507,Ohio Balance of State
2016,OH-507,Ohio Balance of State
2017,OH-507,Ohio Balance of State
2018,OH-507,Ohio Balance of State
2019,OH-507,Ohio Balance of State
2012,OH-508,"Canton,Massillon,Alliance,Stark County"
2013,OH-508,"Canton,Massillon,Alliance,Stark County"
2014,OH-508,"Canton,Massillon,Alliance,Stark County"
2015,OH-508,"Canton, Massillon, Alliance,Stark County"
2016,OH-508,"Canton, Massillon, Alliance,Stark County"
2017,OH-508,"Canton, Massillon,Alliance,Stark County"
2018,OH-508,"Canton, Massillon, Alliance,StarkCounty"
2019,OH-508,"Canton,Massillon,Alliance,Stark County"
2012,OK-500,North Central Oklahoma
2013,OK-500,North Central Oklahoma
2014,OK-500,North Central Oklahoma
2015,OK-500,North Central Oklahoma
2016,OK-500,North Central Oklahoma
2017,OK-500,North Central Oklahoma
2018,OK-500,North Central Oklahoma
2019,OK-500,North Central Oklahoma
2012,OK-501,"Tulsa City & County,Broken Arrow"
2013,OK-501,"Tulsa City & County,Broken Arrow"
2014,OK-501,"Tulsa City & County,Broken Arrow"
2015,OK-501,Tulsa City & County
2016,OK-501,Tulsa City & County
2017,OK-501,Tulsa City & County
2018,OK-501,Tulsa City & County
2019,OK-501,Tulsa City & County
2012,OK-502,Oklahoma City
2013,OK-502,Oklahoma City
2014,OK-502,Oklahoma City
2015,OK-502,Oklahoma City
2016,OK-502,Oklahoma City
2017,OK-502,Oklahoma City
2018,OK-502,Oklahoma City
2019,OK-502,Oklahoma City
2012,OK-503,Oklahoma Balance of State
2013,OK-503,Oklahoma Balance of State
2014,OK-503,Oklahoma Balance of State
2015,OK-503,Oklahoma Balance of State
2016,OK-503,Oklahoma Balance of State
2017,OK-503,Oklahoma Balance of State
2018,OK-503,Oklahoma Balance of State
2019,OK-503,Oklahoma Balance of State
2012,OK-504,"Norman,Cleveland County"
2013,OK-504,"Norman,Cleveland County"
2014,OK-504,"Norman,Cleveland County"
2015,OK-504,"Norman,Cleveland County"
2016,OK-504,"Norman,Cleveland County"
2017,OK-504,"Norman,Cleveland County"
2018,OK-504,"Norman,Cleveland County"
2019,OK-504,"Norman,Cleveland County"
2012,OK-505,Northeast Oklahoma
2013,OK-505,Northeast Oklahoma
2014,OK-505,Northeast Oklahoma
2015,OK-505,Northeast Oklahoma
2016,OK-505,Northeast Oklahoma
2017,OK-505,Northeast Oklahoma
2018,OK-505,Northeast Oklahoma
2019,OK-505,Northeast Oklahoma
2012,OK-506,Southwest Oklahoma
2013,OK-506,Southwest Oklahoma
2014,OK-506,Southwest Oklahoma
2015,OK-506,Southwest Oklahoma
2016,OK-506,Southwest Oklahoma
2017,OK-506,Southwest Oklahoma
2018,OK-506,Southwest Oklahoma
2019,OK-506,Southwest Oklahoma
2012,OK-507,Southeastern Oklahoma
2013,OK-507,Southeastern Oklahoma
2014,OK-507,Southeastern Oklahoma
2015,OK-507,Southeastern Oklahoma
2016,OK-507,Southeastern Oklahoma
2017,OK-507,Southeastern Oklahoma
2018,OK-507,Southeastern Oklahoma
2019,OK-507,Southeastern Oklahoma
2012,OR-500,"Eugene,Springfield,Lane County"
2013,OR-500,"Eugene,Springfield,Lane County"
2014,OR-500,"Eugene,Springfield,Lane County"
2015,OR-500,"Eugene, Springfield,Lane County"
2016,OR-500,"Eugene, Springfield,Lane County"
2017,OR-500,"Eugene, Springfield,Lane County"
2018,OR-500,"Eugene, Springfield,Lane County"
2019,OR-500,"Eugene, Springfield,Lane County"
2012,OR-501,"Portland,Gresham,Multnomah County"
2013,OR-501,"Portland,Gresham,Multnomah County"
2014,OR-501,"Portland,Gresham,Multnomah County"
2015,OR-501,"Portland, Gresham,Multnomah County"
2016,OR-501,"Portland, Gresham,Multnomah County"
