state_postal_code,county_name,county_fips_code,year,population_estimate,population_density,coc_number,bos_region
KS,Sherman County,20181,2011,6053,5.7316598592,,
KS,Sherman County,20181,2012,6120,5.7951029801,,
KS,Sherman County,20181,2013,6090,5.7666956125,,
KS,Sherman County,20181,2014,6067,5.7449166308,,
KS,Sherman County,20181,2015,5963,5.6464377566,,
KS,Sherman County,20181,2016,5954,5.6379155463,,
KS,Sherman County,20181,2017,5948,5.6322340728,,
KS,Sherman County,20181,2018,5899,5.5858353725,,
KS,Smith County,20183,2010,3860,4.3106129699,,
KS,Smith County,20183,2011,3791,4.2335579712,,
KS,Smith County,20183,2012,3753,4.191121885,,
KS,Smith County,20183,2013,3699,4.130817973,,
KS,Smith County,20183,2014,3729,4.1643201463,,
KS,Smith County,20183,2015,3689,4.1196505819,,
KS,Smith County,20183,2016,3656,4.0827981912,,
KS,Smith County,20183,2017,3636,4.060463409,,
KS,Smith County,20183,2018,3603,4.0236110183,,
KS,Stafford County,20185,2010,4429,5.5918466096,,
KS,Stafford County,20185,2011,4380,5.5299815195,,
KS,Stafford County,20185,2012,4349,5.4908423809,,
KS,Stafford County,20185,2013,4340,5.4794794052,,
KS,Stafford County,20185,2014,4282,5.4062513394,,
KS,Stafford County,20185,2015,4216,5.3229228507,,
KS,Stafford County,20185,2016,4186,5.285046265,,
KS,Stafford County,20185,2017,4207,5.311559875,,
KS,Stafford County,20185,2018,4178,5.2749458421,,
KS,Stanton County,20187,2010,2245,3.2997627114,,
KS,Stanton County,20187,2011,2211,3.2497885768,,
KS,Stanton County,20187,2012,2153,3.1645385825,,
KS,Stanton County,20187,2013,2176,3.1983446147,,
KS,Stanton County,20187,2014,2139,3.1439609977,,
KS,Stanton County,20187,2015,2069,3.0410730735,,
KS,Stanton County,20187,2016,2089,3.0704696232,,
KS,Stanton County,20187,2017,2029,2.9822799739,,
KS,Stanton County,20187,2018,1987,2.9205472194,,
KS,Stevens County,20189,2010,5752,7.9091342902,,
KS,Stevens County,20189,2011,5630,7.7413814419,,
KS,Stevens County,20189,2012,5739,7.8912589867,,
KS,Stevens County,20189,2013,5810,7.9888856443,,
KS,Stevens County,20189,2014,5842,8.0328863914,,
KS,Stevens County,20189,2015,5795,7.9682602941,,
KS,Stevens County,20189,2016,5661,7.7840071657,,
KS,Stevens County,20189,2017,5573,7.6630051112,,
KS,Stevens County,20189,2018,5559,7.6437547843,,
KS,Sumner County,20191,2010,24117,20.409795124,,
KS,Sumner County,20191,2011,23783,20.127136768,,
KS,Sumner County,20191,2012,23630,19.997655545,,
KS,Sumner County,20191,2013,23533,19.915566142,,
KS,Sumner County,20191,2014,23379,19.785238637,,
KS,Sumner County,20191,2015,23403,19.805549417,,
KS,Sumner County,20191,2016,23165,19.604134181,,
KS,Sumner County,20191,2017,23098,19.547433253,,
KS,Sumner County,20191,2018,22996,19.461112438,,
KS,Thomas County,20193,2010,7930,7.3788961066,,
KS,Thomas County,20193,2011,7939,7.3872706419,,
KS,Thomas County,20193,2012,7931,7.3798266105,,
KS,Thomas County,20193,2013,7933,7.3816876184,,
KS,Thomas County,20193,2014,7836,7.2914287379,,
KS,Thomas County,20193,2015,7896,7.3472589732,,
KS,Thomas County,20193,2016,7847,7.301664281,,
KS,Thomas County,20193,2017,7830,7.2858457143,,
KS,Thomas County,20193,2018,7711,7.1751157475,,
KS,Trego County,20195,2010,3006,3.3795248895,,
KS,Trego County,20195,2011,2953,3.3199391213,,
KS,Trego County,20195,2012,2941,3.306448004,,
KS,Trego County,20195,2013,2945,3.3109450431,,
KS,Trego County,20195,2014,2895,3.2547320542,,
KS,Trego County,20195,2015,2906,3.2670989118,,
KS,Trego County,20195,2016,2849,3.2030161045,,
KS,Trego County,20195,2017,2848,3.2018918447,,
KS,Trego County,20195,2018,2793,3.140057557,,
KS,Wabaunsee County,20197,2010,7049,8.8740777983,,
KS,Wabaunsee County,20197,2011,7037,8.8589708422,,
KS,Wabaunsee County,20197,2012,6994,8.8048375828,,
KS,Wabaunsee County,20197,2013,7025,8.8438638861,,
KS,Wabaunsee County,20197,2014,6938,8.7343384543,,
KS,Wabaunsee County,20197,2015,6884,8.6663571518,,
KS,Wabaunsee County,20197,2016,6881,8.6625804128,,
KS,Wabaunsee County,20197,2017,6839,8.6097060664,,
KS,Wabaunsee County,20197,2018,6899,8.685240847,,
KS,Wallace County,20199,2010,1480,1.6198723856,,
KS,Wallace County,20199,2011,1525,1.6691252622,,
KS,Wallace County,20199,2012,1523,1.6669362455,,
KS,Wallace County,20199,2013,1560,1.7074330551,,
KS,Wallace County,20199,2014,1501,1.6428570614,,
KS,Wallace County,20199,2015,1505,1.6472350948,,
KS,Wallace County,20199,2016,1502,1.6439515697,,
KS,Wallace County,20199,2017,1526,1.6702197706,,
KS,Wallace County,20199,2018,1503,1.6450460781,,
KS,Washington County,20201,2010,5784,6.464301946,,
KS,Washington County,20201,2011,5818,6.5023009546,,
KS,Washington County,20201,2012,5726,6.3994801076,,
KS,Washington County,20201,2013,5625,6.2866006995,,
KS,Washington County,20201,2014,5610,6.269836431,,
KS,Washington County,20201,2015,5568,6.2228964791,,
KS,Washington County,20201,2016,5563,6.2173083896,,
KS,Washington County,20201,2017,5466,6.1088994531,,
KS,Washington County,20201,2018,5420,6.0574890296,,
KS,Wichita County,20203,2010,2238,3.1145349794,,
KS,Wichita County,20203,2011,2258,3.1423681785,,
KS,Wichita County,20203,2012,2226,3.09783506,,
KS,Wichita County,20203,2013,2190,3.0477353016,,
KS,Wichita County,20203,2014,2185,3.0407770018,,
KS,Wichita County,20203,2015,2164,3.0115521427,,
KS,Wichita County,20203,2016,2130,2.9642357043,,
KS,Wichita County,20203,2017,2130,2.9642357043,,
KS,Wichita County,20203,2018,2105,2.9294442054,,
KS,Wilson County,20205,2010,9392,16.465046199,,
KS,Wilson County,20205,2011,9241,16.200329208,,
KS,Wilson County,20205,2012,9123,15.993464275,,
KS,Wilson County,20205,2013,9094,15.942624588,,
KS,Wilson County,20205,2014,8973,15.730500377,,
KS,Wilson County,20205,2015,8848,15.511363796,,
KS,Wilson County,20205,2016,8700,15.251906083,,
KS,Wilson County,20205,2017,8712,15.272943195,,
KS,Wilson County,20205,2018,8665,15.19054784,,
KS,Woodson County,20207,2010,3309,6.6469988293,,
KS,Woodson County,20207,2011,3323,6.6751215201,,
KS,Woodson County,20207,2012,3275,6.5787008661,,
KS,Woodson County,20207,2013,3216,6.4601838124,,
KS,Woodson County,20207,2014,3188,6.4039384309,,
KS,Woodson County,20207,2015,3144,6.3155528315,,
KS,Woodson County,20207,2016,3190,6.4079559582,,
KS,Woodson County,20207,2017,3145,6.3175615951,,
KS,Woodson County,20207,2018,3183,6.3938946128,,
KS,Wyandotte County,20209,2010,157639,1039.5629414,,
KS,Wyandotte County,20209,2011,158020,1042.0754763,,
KS,Wyandotte County,20209,2012,159411,1051.2485366,,
KS,Wyandotte County,20209,2013,160984,1061.6218104,,
KS,Wyandotte County,20209,2014,162320,1070.4321688,,
KS,Wyandotte County,20209,2015,163832,1080.4031732,,
KS,Wyandotte County,20209,2016,164934,1087.6704,,
KS,Wyandotte County,20209,2017,165313,1090.1697457,,
KS,Wyandotte County,20209,2018,165324,1090.2422861,,
KY,Adair County,21001,2010,18761,46.290540332,,
KY,Adair County,21001,2011,18991,46.858038028,,
KY,Adair County,21001,2012,18937,46.724799439,,
KY,Adair County,21001,2013,19126,47.191134502,,
KY,Adair County,21001,2014,19265,47.534100501,,
KY,Adair County,21001,2015,19168,47.294764516,,
KY,Adair County,21001,2016,19264,47.53163312,,
KY,Adair County,21001,2017,19294,47.605654558,,
KY,Adair County,21001,2018,19215,47.410731437,,
KY,Allen County,21003,2010,20048,58.22141869,,
KY,Allen County,21003,2011,20190,58.633801045,,
KY,Allen County,21003,2012,20250,58.808047111,,
KY,Allen County,21003,2013,20333,59.049087501,,
KY,Allen County,21003,2014,20510,59.563113395,,
KY,Allen County,21003,2015,20678,60.051002378,,
KY,Allen County,21003,2016,20738,60.225248444,,
KY,Allen County,21003,2017,20921,60.756698943,,
KY,Allen County,21003,2018,21122,61.340423263,,
KY,Anderson County,21005,2010,21457,106.15894107,,
KY,Anderson County,21005,2011,21551,106.62400797,,
KY,Anderson County,21005,2012,21686,107.2919232,,
KY,Anderson County,21005,2013,21737,107.54424673,,
KY,Anderson County,21005,2014,21853,108.11815907,,
KY,Anderson County,21005,2015,21891,108.30616484,,
KY,Anderson County,21005,2016,22146,109.56778249,,
KY,Anderson County,21005,2017,22518,111.40826001,,
KY,Anderson County,21005,2018,22663,112.12565044,,
KY,Ballard County,21007,2010,8260,33.459056392,,
KY,Ballard County,21007,2011,8269,33.495512991,,
KY,Ballard County,21007,2012,8287,33.568426189,,
KY,Ballard County,21007,2013,8254,33.434751993,,
KY,Ballard County,21007,2014,8189,33.171454334,,
KY,Ballard County,21007,2015,8216,33.280824131,,
KY,Ballard County,21007,2016,8045,32.58814875,,
KY,Ballard County,21007,2017,8021,32.490931153,,
KY,Ballard County,21007,2018,7979,32.320800358,,
KY,Barren County,21009,2010,42123,86.391252573,,
KY,Barren County,21009,2011,42329,86.813743802,,
KY,Barren County,21009,2012,42620,87.410563936,,
KY,Barren County,21009,2013,42952,88.09147213,,
KY,Barren County,21009,2014,43048,88.288361246,,
KY,Barren County,21009,2015,43566,89.350742103,,
KY,Barren County,21009,2016,43794,89.818353754,,
KY,Barren County,21009,2017,43815,89.861423248,,
KY,Barren County,21009,2018,44176,90.601808363,,
KY,Bath County,21011,2010,11616,41.664692258,,
KY,Bath County,21011,2011,11714,42.016202231,,
KY,Bath County,21011,2012,11781,42.256520273,,
KY,Bath County,21011,2013,11974,42.948779709,,
KY,Bath County,21011,2014,12131,43.511913032,,
KY,Bath County,21011,2015,12201,43.762991584,,
KY,Bath County,21011,2016,12245,43.920812388,,
KY,Bath County,21011,2017,12378,44.397861637,,
KY,Bath County,21011,2018,12383,44.415795819,,
KY,Bell County,21013,2010,28709,79.955540557,,
KY,Bell County,21013,2011,28657,79.81071879,,
KY,Bell County,21013,2012,28296,78.805321523,,
KY,Bell County,21013,2013,28047,78.111848061,,
KY,Bell County,21013,2014,27847,77.554841265,,
KY,Bell County,21013,2015,27391,76.28486577,,
KY,Bell County,21013,2016,27231,75.839260333,,
KY,Bell County,21013,2017,26904,74.928554221,,
KY,Bell County,21013,2018,26569,73.995567838,,
KY,Boone County,21015,2010,119379,484.72027474,,
KY,Boone County,21015,2011,121545,493.51498834,,
KY,Boone County,21015,2012,123074,499.72326032,,
KY,Boone County,21015,2013,124680,506.24417908,,
KY,Boone County,21015,2014,126330,512.94375315,,
KY,Boone County,21015,2015,127818,518.98555086,,
KY,Boone County,21015,2016,129185,524.53604647,,
KY,Boone County,21015,2017,130611,530.32610261,,
KY,Boone County,21015,2018,131533,534.0697434,,
KY,Bourbon County,21017,2010,19967,68.912018442,,
KY,Bourbon County,21017,2011,20055,69.215732452,,
KY,Bourbon County,21017,2012,20061,69.236440225,,
KY,Bourbon County,21017,2013,20038,69.157060427,,
KY,Bourbon County,21017,2014,20074,69.281307067,,
KY,Bourbon County,21017,2015,20182,69.654046988,,
KY,Bourbon County,21017,2016,20147,69.533251643,,
KY,Bourbon County,21017,2017,20132,69.48148221,,
KY,Bourbon County,21017,2018,20184,69.660949579,,
KY,Boyd County,21019,2010,49606,310.29506032,,
KY,Boyd County,21019,2011,49419,309.12533939,,
KY,Boyd County,21019,2012,49255,308.09948789,,
KY,Boyd County,21019,2013,48917,305.98523295,,
KY,Boyd County,21019,2014,48840,305.50358316,,
KY,Boyd County,21019,2015,48506,303.41434899,,
KY,Boyd County,21019,2016,48109,300.93103772,,
KY,Boyd County,21019,2017,47759,298.74172047,,
KY,Boyd County,21019,2018,47240,295.49527576,,
KY,Boyle County,21021,2010,28668,158.95773419,,
KY,Boyle County,21021,2011,28796,159.66746594,,
KY,Boyle County,21021,2012,29021,160.91504129,,
KY,Boyle County,21021,2013,29634,164.31399103,,
KY,Boyle County,21021,2014,29810,165.2898722,,
KY,Boyle County,21021,2015,29762,165.02372279,,
KY,Boyle County,21021,2016,29933,165.97188005,,
KY,Boyle County,21021,2017,29958,166.11049954,,
KY,Boyle County,21021,2018,30100,166.8978582,,
KY,Bracken County,21023,2010,8515,42.00445746,,
KY,Bracken County,21023,2011,8511,41.984725478,,
KY,Bracken County,21023,2012,8460,41.733142703,,
KY,Bracken County,21023,2013,8421,41.540755875,,
KY,Bracken County,21023,2014,8357,41.225044157,,
KY,Bracken County,21023,2015,8288,40.884667461,,
KY,Bracken County,21023,2016,8367,41.274374113,,
KY,Bracken County,21023,2017,8277,40.830404509,,
KY,Bracken County,21023,2018,8239,40.642950677,,
KY,Breathitt County,21025,2010,13857,28.140814427,,
KY,Breathitt County,21025,2011,13792,28.008812339,,
KY,Breathitt County,21025,2012,13617,27.653422101,,
KY,Breathitt County,21025,2013,13533,27.482834787,,
KY,Breathitt County,21025,2014,13371,27.153844967,,
KY,Breathitt County,21025,2015,13369,27.149783364,,
KY,Breathitt County,21025,2016,13182,26.77002351,,
KY,Breathitt County,21025,2017,12931,26.260292369,,
KY,Breathitt County,21025,2018,12726,25.84397809,,
KY,Breckinridge County,21027,2010,20042,35.173382909,,
KY,Breckinridge County,21027,2011,20272,35.577029155,,
KY,Breckinridge County,21027,2012,20080,35.240072289,,
KY,Breckinridge County,21027,2013,20047,35.182157827,,
KY,Breckinridge County,21027,2014,19887,34.901360439,,
KY,Breckinridge County,21027,2015,19987,35.076858807,,
KY,Breckinridge County,21027,2016,19988,35.07861379,,
KY,Breckinridge County,21027,2017,20151,35.36467613,,
KY,Breckinridge County,21027,2018,20388,35.780607262,,
KY,Bullitt County,21029,2010,74499,250.81218641,,
KY,Bullitt County,21029,2011,75199,253.16884261,,
KY,Bullitt County,21029,2012,75921,255.59956515,,
KY,Bullitt County,21029,2013,76899,258.89215053,,
KY,Bullitt County,21029,2014,78052,262.77389997,,
KY,Bullitt County,21029,2015,78696,264.94202367,,
KY,Bullitt County,21029,2016,79231,266.74318234,,
KY,Bullitt County,21029,2017,80284,270.2882666,,
KY,Bullitt County,21029,2018,81069,272.9310882,,
KY,Butler County,21031,2010,12734,29.885596924,,
KY,Butler County,21031,2011,12717,29.845699394,,
KY,Butler County,21031,2012,12740,29.899678406,,
KY,Butler County,21031,2013,12704,29.815189518,,
KY,Butler County,21031,2014,12736,29.890290751,,
KY,Butler County,21031,2015,12734,29.885596924,,
KY,Butler County,21031,2016,12683,29.765904334,,
KY,Butler County,21031,2017,12798,30.03579939,,
KY,Butler County,21031,2018,12772,29.974779639,,
KY,Caldwell County,21033,2010,13010,37.733110058,,
KY,Caldwell County,21033,2011,13026,37.779515113,,
KY,Caldwell County,21033,2012,12993,37.683804687,,
KY,Caldwell County,21033,2013,12887,37.3763712,,
KY,Caldwell County,21033,2014,12852,37.274860143,,
KY,Caldwell County,21033,2015,12752,36.984828552,,
KY,Caldwell County,21033,2016,12637,36.651292222,,
KY,Caldwell County,21033,2017,12677,36.767304858,,
KY,Caldwell County,21033,2018,12715,36.877516863,,
KY,Calloway County,21035,2010,37347,96.997599065,,
KY,Calloway County,21035,2011,37668,97.831300013,,
KY,Calloway County,21035,2012,38054,98.833818909,,
KY,Calloway County,21035,2013,38435,99.82335181,,
KY,Calloway County,21035,2014,38465,99.901267787,,
KY,Calloway County,21035,2015,38658,100.40252723,,
KY,Calloway County,21035,2016,38759,100.66484436,,
KY,Calloway County,21035,2017,38865,100.94014747,,
KY,Calloway County,21035,2018,39135,101.64139126,,
KY,Campbell County,21037,2010,90614,598.74832313,,
KY,Campbell County,21037,2011,91064,601.72177917,,
KY,Campbell County,21037,2012,90907,600.68437339,,
KY,Campbell County,21037,2013,91089,601.88697117,,
KY,Campbell County,21037,2014,91637,605.50797986,,
KY,Campbell County,21037,2015,91945,607.54314532,,
KY,Campbell County,21037,2016,92055,608.26999013,,
KY,Campbell County,21037,2017,92547,611.52096873,,
KY,Campbell County,21037,2018,93152,615.51861518,,
KY,Carlisle County,21039,2010,5084,26.836997494,,
KY,Carlisle County,21039,2011,5036,26.583619076,,
KY,Carlisle County,21039,2012,5029,26.546668056,,
KY,Carlisle County,21039,2013,4961,26.187715297,,
KY,Carlisle County,21039,2014,4963,26.198272731,,
KY,Carlisle County,21039,2015,4856,25.633450006,,
KY,Carlisle County,21039,2016,4787,25.26921853,,
KY,Carlisle County,21039,2017,4828,25.485645929,,
KY,Carlisle County,21039,2018,4771,25.184759057,,
KY,Carroll County,21041,2010,10806,84.047321669,,
KY,Carroll County,21041,2011,10996,85.525110964,,
KY,Carroll County,21041,2012,10882,84.638437387,,
KY,Carroll County,21041,2013,10850,84.389546558,,
KY,Carroll County,21041,2014,10755,83.650651911,,
KY,Carroll County,21041,2015,10700,83.2228708,,
KY,Carroll County,21041,2016,10633,82.701755627,,
KY,Carroll County,21041,2017,10728,83.440650275,,
KY,Carroll County,21041,2018,10737,83.51065082,,
KY,Carter County,21043,2010,27747,67.759067184,,
KY,Carter County,21043,2011,27630,67.473349418,,
KY,Carter County,21043,2012,27645,67.509979901,,
KY,Carter County,21043,2013,27605,67.412298613,,
KY,Carter County,21043,2014,27521,67.207167909,,
KY,Carter County,21043,2015,27443,67.016689399,,
KY,Carter County,21043,2016,27290,66.643058474,,
KY,Carter County,21043,2017,27193,66.406181351,,
KY,Carter County,21043,2018,27004,65.944637267,,
KY,Casey County,21045,2010,15983,35.9784221,,
KY,Casey County,21045,2011,15911,35.816346995,,
KY,Casey County,21045,2012,16028,36.07971904,,
KY,Casey County,21045,2013,16014,36.048204436,,
KY,Casey County,21045,2014,15783,35.528213477,,
KY,Casey County,21045,2015,15746,35.444924881,,
KY,Casey County,21045,2016,15768,35.49444783,,
KY,Casey County,21045,2017,15794,35.552974951,,
KY,Casey County,21045,2018,15888,35.764573004,,
KY,Christian County,21047,2010,74127,103.31153199,,
KY,Christian County,21047,2011,73473,102.40004573,,
KY,Christian County,21047,2012,74945,104.45158666,,
KY,Christian County,21047,2013,73690,102.70248077,,
KY,Christian County,21047,2014,73379,102.269037,,
KY,Christian County,21047,2015,73155,101.95684599,,
KY,Christian County,21047,2016,71860,100.1519917,,
KY,Christian County,21047,2017,71252,99.304616092,,
KY,Christian County,21047,2018,71671,99.88858053,,
KY,Clark County,21049,2010,35603,141.00977768,,
KY,Clark County,21049,2011,35437,140.35231558,,
KY,Clark County,21049,2012,35695,141.37415427,,
KY,Clark County,21049,2013,35562,140.84739247,,
KY,Clark County,21049,2014,35631,141.1206749,,
KY,Clark County,21049,2015,35675,141.29494197,,
KY,Clark County,21049,2016,35863,142.0395376,,
KY,Clark County,21049,2017,35940,142.34450496,,
KY,Clark County,21049,2018,36249,143.56833501,,
KY,Clay County,21051,2010,21660,46.154188144,,
KY,Clay County,21051,2011,21594,46.013552114,,
KY,Clay County,21051,2012,21527,45.870785235,,
KY,Clay County,21051,2013,21198,45.169735932,,
KY,Clay County,21051,2014,21094,44.948127642,,
KY,Clay County,21051,2015,20990,44.726519351,,
KY,Clay County,21051,2016,20643,43.987114767,,
KY,Clay County,21051,2017,20273,43.198700658,,
KY,Clay County,21051,2018,20105,42.840718035,,
KY,Clinton County,21053,2010,10244,51.934088605,,
KY,Clinton County,21053,2011,10159,51.503163426,,
KY,Clinton County,21053,2012,10272,52.076040429,,
KY,Clinton County,21053,2013,10183,51.624836418,,
KY,Clinton County,21053,2014,10213,51.776927658,,
KY,Clinton County,21053,2015,10189,51.655254666,,
KY,Clinton County,21053,2016,10208,51.751579118,,
KY,Clinton County,21053,2017,10239,51.908740065,,
KY,Clinton County,21053,2018,10206,51.741439702,,
KY,Crittenden County,21055,2010,9297,25.827638675,,
KY,Crittenden County,21055,2011,9249,25.694291718,,
KY,Crittenden County,21055,2012,9223,25.622062117,,
KY,Crittenden County,21055,2013,9179,25.499827406,,
KY,Crittenden County,21055,2014,9176,25.491493222,,
KY,Crittenden County,21055,2015,9169,25.472046791,,
KY,Crittenden County,21055,2016,9133,25.372036573,,
KY,Crittenden County,21055,2017,9021,25.060893674,,
KY,Crittenden County,21055,2018,8915,24.766419145,,
KY,Cumberland County,21057,2010,6864,22.490487327,,
KY,Cumberland County,21057,2011,6870,22.510146844,,
KY,Cumberland County,21057,2012,6859,22.474104396,,
KY,Cumberland County,21057,2013,6796,22.267679469,,
KY,Cumberland County,21057,2014,6727,22.041595024,,
KY,Cumberland County,21057,2015,6743,22.094020403,,
